protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,dst_host_count,dst_host_srv_count,class
tcp,http,RSTOS0,1.974087796186475,1696.9857555746512,405.65554279309725,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,12,12,0.29162443017049666,0.08112868973760756,0.11001445775542174,0.6646510192569491,0.2353600214682815,0.5208072823266969,0.31490231565500093,0.7574925933628421,0.8833972474089863,0.8853231383012262,0.4520450954749361,0.5971158703087224,0.02127226691569739,0.42711084884464046,0.6751176674490148,50,39,probe
tcp,http,SH,13.987971229354839,531.4538018496314,301.0861972175154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0.7267669732602192,0.9518598440530098,0.8344980844268276,0.5192935341202484,0.8366252315064752,0.5437262676598752,0.9880007498120082,0.22539247184281808,0.7672999117029491,0.3472353439966349,0.3287004938699667,0.8365202996906275,0.1884997580851403,0.8718764813968541,0.02462987568950825,49,30,probe
tcp,ssh,S2,23.768874033908208,847.7670305872541,967.4046032513108,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12,8,0.9829067282518712,0.6143616102175318,0.32370468307016653,0.0017858045207818085,0.9917286504665992,0.6818651958862582,0.9976259674448212,0.9764337503221054,0.22665234793115052,0.4773125672608879,0.28682004936388905,0.9868165608594256,0.3949801124119855,0.3618623465997487,0.552781376581318,50,26,probe
tcp,ssh,S1,90.87475009338993,33.64349233400468,729.0729085622719,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,15,11,0.6031836579554604,0.885970895699437,0.6921107799226044,0.5191877693853042,0.01517764929082932,0.8185897754074047,0.02265558927279321,0.5758764844037403,0.19242342436655646,0.3177084824750167,0.6830292015096214,0.13333426218075572,0.1938809679372574,0.8716864740808494,0.9057012757900403,39,32,normal
udp,telnet,RSTOS0,67.59359494863885,1568.4136213136474,473.8370609268085,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,14,4,0.4668300601720774,0.5934604316456903,0.7941385618899913,0.8187680990097747,0.11228783964903122,0.6515215777957154,0.9264461587674657,0.670733834753998,0.7575963305587109,0.04071071816121774,0.2667375617229134,0.21878043106657752,0.19611445310904385,0.36664044434478293,0.8698628505791381,44,38,r2l
tcp,ftp,RSTOS0,155.47386742070236,338.1091393700338,23.552980324404903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,9,0.5741204376308986,0.8277063224438518,0.7595312791822659,0.7469452515548707,0.47491535535046325,0.9085914458548043,0.3444829270226163,0.6255613205158459,0.9136103296721985,0.48217907328014065,0.2915798730197019,0.959321596441431,0.5186652970143192,0.38020947093344903,0.45019347681720756,60,34,dos
icmp,other,OTH,40.95534255749794,1182.231331569118,591.9690492614021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,4,0.862529419190685,0.25461176795909524,0.5699339312582578,0.4369391966670293,0.8891486485311662,0.7762951323154604,0.6589358065075666,0.8081400936555913,0.5355552877326896,0.08335545353370077,0.5236582446508442,0.44907087060251805,0.41661420022140616,0.5723445504040822,0.9284554924641206,63,26,probe
udp,other,RSTR,68.86507622947039,1429.0957499578994,408.4048460572164,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,10,0.43916519432217005,0.40418900330614593,0.7299886782215282,0.9878071531123768,0.3609914821248892,0.29222661462421895,0.2657921591990322,0.6530260246451196,0.7793729902131099,0.8762594960399543,0.3611575506644563,0.9542396887329098,0.4377160226689192,0.5113814793116742,0.6596008015064618,52,27,normal
tcp,other,S1,16.098728836809954,124.5617489635179,591.2512203359763,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,9,4,0.24087337846918133,0.9454779866632431,0.7332013133941034,0.591482818490521,0.6387545575519659,0.1567495165583338,0.9292049770771179,0.8019383448747291,0.3856968826197409,0.25014947251209707,0.6588726686802584,0.4884255083582856,0.03463545689388048,0.8717133782688106,0.9252438127267917,51,35,dos
tcp,ssh,RSTO,56.90580338570596,350.83568844382694,186.55447200241562,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,8,0.7339159709694917,0.3414074541508376,0.7337310128983322,0.9211464390176978,0.4609103548444131,0.5554178098053701,0.07493532107233125,0.9154425788685803,0.7380253773432572,0.21645659956719898,0.41032902571276086,0.6435568882217586,0.5901125003918632,0.7862900770690334,0.5260034118286455,51,24,dos
udp,smtp,S1,61.23449691396302,1285.327779831228,750.2591570778727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,0.39350560653569444,0.5203370685803533,0.9748455066659499,0.7663654667598917,0.7924569851692619,0.6705287164222534,0.10215685651766881,0.5134182433700024,0.27172731515943016,0.4038331942561496,0.6477249303586753,0.7586651764931734,0.6192947961896318,0.31266893247511185,0.03688436632759651,66,32,normal
udp,other,RSTR,94.3305460916448,264.19675412936874,270.5885076642818,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,16,12,0.6132345281528875,0.4568467345880872,0.5339924434179307,0.36559586815062317,0.3374000383845547,0.09204574131858467,0.5750986671638592,0.2464085392029325,0.6538142215940848,0.334651320785859,0.18135358508419763,0.508956574596791,0.7376451010600077,0.9006608408457045,0.19035392857673206,56,34,dos
udp,http,S3,38.437037030742665,1885.019834897585,1124.3727882292158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0.10770554035411384,0.8720895895059978,0.6425867414134452,0.9418963556425483,0.8269045471850988,0.2803966576237127,0.9350581122545935,0.5916849862196121,0.5995060565468144,0.729128750112427,0.23508378639031535,0.39837897492022967,0.20185842249970998,0.6489790350989757,0.5100420551349234,47,24,probe
udp,http,OTH,52.34918605685679,373.9279692352818,54.9132441913175,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,13,9,0.4969697190239889,0.7116441077521342,0.8668071511637221,0.7504332326201015,0.1818239656053674,0.7154782227947885,0.24707156200417912,0.6940677492047568,0.7625824612682492,0.7693577332328825,0.3388232389040273,0.6929184287646722,0.6087642227850655,0.14318246084447162,0.46658033863514414,55,28,normal
tcp,smtp,OTH,11.348092217850878,514.7168641088385,331.3567897386582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,8,0.03610157093448363,0.7108153689799572,0.6206775214102502,0.055524986044614644,0.12965954438598581,0.7279396683440487,0.22049923456306209,0.21656903426824903,0.15108810751824997,0.1423561703702061,0.5791631477166372,0.5366246049253546,0.8334266892789504,0.9278663857783401,0.6362013853162716,54,28,dos
tcp,http,SF,66.73428294795585,105.07538656522178,115.17074451565522,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.19319792926791335,0.4320401487247525,0.46172095587325557,0.9445375527475817,0.4425646870029535,0.3798916229409651,0.505273474312801,0.6877934362605144,0.5995817917336014,0.37053907264703234,0.7053080215195564,0.289860169562429,0.7932571433692212,0.11081743433336266,0.3850634312782377,48,27,normal
tcp,other,RSTR,91.13518383081598,159.78750864918555,302.0828990046229,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9,8,0.46379272379631586,0.4045341454785082,0.7467479266912018,0.6264644806728825,0.058253300339696,0.2494351970706401,0.09366553377197029,0.8810902424782029,0.3131953775911164,0.6835217267359969,0.821834362701715,0.39155048543125304,0.08878746052564213,0.11109957690305539,0.19808006398193123,42,37,normal
udp,ftp,S3,45.03781912798272,322.1653494921189,218.2954467077582,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,8,0.43812086848100384,0.047805105802775416,0.34974014387506913,0.8646232270349807,0.4638027630667907,0.7960446914266555,0.032065564049085116,0.8069813247639528,0.7173357999648867,0.266783175461184,0.6242714717998026,0.3035705425938886,0.25733922960682765,0.9350449723834974,0.1354897060124487,42,18,normal
tcp,ftp,REJ,6.14650144505012,50.145351683286954,813.3788250048531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.12317990551504454,0.8853652094733131,0.7059064951433182,0.28886096901855185,0.9482273923312371,0.49104880434498455,0.212283421503764,0.3140148894066921,0.0029861566660026595,0.5188929506900903,0.536890584813118,0.10384581006050553,0.055604607716641885,0.009225939795237892,0.5100806687982483,59,25,normal
tcp,ssh,RSTOS0,18.76066877893865,214.47161119765494,91.46244200901216,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,16,8,0.4406426308701752,0.6843870376349616,0.3342146283596812,0.1564418037641363,0.358134082707956,0.3779456111862458,0.8851625778604123,0.36771617382943755,0.8423508476671019,0.15564324030881327,0.6072252473248063,0.46989806586071536,0.9388750864784239,0.7134681408613778,0.1573826515772484,31,29,normal
tcp,ftp,RSTO,32.26688924136164,525.8428646422278,456.5449742711506,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,9,5,0.9931306226547224,0.8990058668105809,0.0660581468300242,0.30196416875191157,0.07649940032416147,0.24166103934422067,0.8188168785215927,0.7172874440522142,0.8802591499270755,0.6103097566310891,0.8245381463587306,0.052691608244414545,0.5048228026224539,0.11274337342954144,0.8377646148976727,54,23,dos
tcp,http,RSTR,56.5302920973321,477.9749106472531,260.8459372456758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.7180938294572332,0.18656156557763903,0.399149494211669,0.669700950707025,0.4877365811232117,0.38247789801991394,0.6820398009753841,0.9905336961579596,0.8822525220485719,0.5440119058654534,0.5179986833116513,0.7607730357449253,0.5920092095054625,0.6143270862544417,0.7812596318043792,47,28,normal
tcp,ssh,S2,19.307181876379325,221.51285640390375,364.98354675078076,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.18807841793792435,0.27248663010373086,0.6442569355063064,0.3068981873441583,0.8935780574431746,0.31290964801408716,0.4461312218210729,0.1609438593755379,0.8391471755847435,0.1934354478065451,0.08476594314130481,0.1202505283379941,0.9518790471069293,0.708007834686152,0.4449477497227148,37,33,normal
udp,telnet,RSTO,91.7201095568188,83.87160272015,626.5876323902337,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,4,0.7012713366780009,0.7816281216990044,0.9667937193534327,0.19943831743183915,0.950310924087677,0.9967423499268393,0.6372405790132434,0.28748675578123783,0.5260853375537868,0.9362501205917181,0.6144491492256718,0.8333302581360224,0.30515659017171415,0.7297471788771438,0.25701894479200493,48,28,normal
tcp,smtp,REJ,23.244022069870546,382.9424112548068,220.88396445435592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0.10246106438628222,0.003514698513771508,0.4904666907723978,0.7885027451495927,0.6007239156309239,0.3604402277074563,0.12028864728197852,0.01076735020298547,0.6728068703716845,0.5048566164860923,0.5697749038370304,0.3469296010215073,0.992815550464246,0.5207155541706179,0.042940926996386186,37,30,dos
udp,telnet,S0,2.1890448434418124,1367.8519039233213,228.6842230808516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0.7933091746661526,0.4436327186209206,0.29907979872869106,0.7734634469665606,0.5224511678859802,0.15509053779188697,0.18323875797911904,0.3541528074148519,0.33645041884997895,0.028597133086807003,0.3034794388563865,0.36169283025594967,0.45451894410166227,0.6017317459283572,0.6001431159717301,47,27,normal
tcp,http,S2,78.99260035076802,713.5531170500132,39.95614179134759,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,9,0.17955653304345487,0.5109871457880726,0.2273411341526138,0.8468793855871314,0.08207814353558285,0.6434218393939438,0.03542093889251463,0.8895777538478356,0.39459479346433957,0.0013598824305740553,0.8486296748074134,0.5375191325788278,0.9726319650083882,0.9124907993854372,0.08308493143333762,47,29,normal
tcp,http,S0,51.67258126754643,2933.771588807076,401.4232958790833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.40659865672090056,0.5698158333126838,0.6989457321675501,0.2824629661747755,0.2848272586437586,0.22024886307019076,0.5523377199595225,0.9610956668318568,0.18668031741413038,0.6572255566807973,0.946796074208688,0.577936288946298,0.05858608029031487,0.06479957889053489,0.836857168819802,49,34,dos
udp,http,S2,80.96342744204787,150.69072142700065,269.7019324524551,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,12,0.6505855120522221,0.6176778270568197,0.6559924800081863,0.02407896679292232,0.21881162960505396,0.8869732168695134,0.0952809358205835,0.6730385180970428,0.20440371226810528,0.8949635729865101,0.8688600893928978,0.2487451678276844,0.5235502803610247,0.2987290911775462,0.7937711842295389,39,23,normal
udp,smtp,RSTO,21.453819672074353,232.33307677852474,836.4265189114374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0.050382747398700634,0.4539404427279654,0.948028238610761,0.9577396588541951,0.3733702478946169,0.4905625171250454,0.7867549685213499,0.6843210638464367,0.2965944379801452,0.11403617860205739,0.08261700216135437,0.10368105445059184,0.7826292983950222,0.623669301359983,0.6689831140367193,53,28,normal
tcp,other,S2,0.8893727557966178,328.9201724749756,289.25270907588333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.32045690767281754,0.8425016593828193,0.4262689695913484,0.16195031077726318,0.7830990972462504,0.9524436947784235,0.5593331802579405,0.43084765057312757,0.4660562271865699,0.4731405989731753,0.40463695679175826,0.8071630914503993,0.21235529928601415,0.2350114887993089,0.021363373515521533,56,44,normal
udp,other,RSTO,3.8307129411260084,13.087164386416001,1766.7455144833846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0.3671713607655881,0.8905626203051581,0.24996092486041743,0.6729737494728304,0.4983171095171257,0.46842171410522726,0.16675335859152085,0.15873259283810792,0.8667363833265489,0.9257387654767709,0.6424574523955187,0.6953982488630928,0.5350878960491482,0.8131579678885198,0.04743776267369881,41,22,r2l
tcp,smtp,SF,5.927960754707677,2871.401449649899,94.24156243850172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5,0.728767660574992,0.6747345183013307,0.2597504678018796,0.6317875432345691,0.356815007065334,0.3900815625952313,0.2079103272659416,0.7214087735988313,0.945711791209814,0.6139636186198849,0.6325642579933223,0.2196997979994375,0.23871396911661613,0.9535860234536327,0.19340921859756355,55,22,dos
tcp,ftp,OTH,81.77564089996652,589.4429323534584,155.34665638863396,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,4,0.05793318719495988,0.5314969970937058,0.08569952304366657,0.28136617541745823,0.07677306005840623,0.42942491602839594,0.007130150974561045,0.6114736778524696,0.8370577818868411,0.9435023978112548,0.9063259027448529,0.607509102405528,0.8675377822680252,0.22999978193102255,0.9798280312677747,39,26,r2l
tcp,telnet,OTH,17.936334821500623,657.1035806886979,248.7190835005593,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.09767055739113739,0.7121193491311393,0.11718721158787626,0.713597665804327,0.19176535458978794,0.8973074148465382,0.6852241647583635,0.5619624899590424,0.04606796363519261,0.6881806496700953,0.8767106511323894,0.757252617550266,0.5124191282352969,0.5735152045830623,0.343096259266783,50,25,normal
tcp,http,S0,308.2554193606766,171.80595187521618,93.41837794356577,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,14,5,0.7893004508488559,0.6563802747137759,0.2201906013311412,0.389597454354362,0.710202796123014,0.46257743571701626,0.12655069455534218,0.7915346505685164,0.843981786700796,0.4528964690965075,0.04825341571454922,0.8901881445834839,0.11799393752612508,0.6460540084961706,0.5333043470600081,48,43,dos
tcp,http,SH,71.0211893165046,2061.1906283168355,1793.4694611378059,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,6,11,0.8600449619181102,0.513707373912874,0.6733824367671039,0.4185994670861378,0.8585985729011147,0.0456529889196321,0.4399120446371374,0.010621142749760781,0.16476608249240077,0.29364683254125745,0.25776308049927577,0.8240457659175655,0.3775336431281475,0.5343994643186863,0.7901237167410404,52,31,normal
tcp,other,REJ,45.95911455653348,1179.7103220920026,512.1612943267943,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,6,0.3167156638087131,0.8240005769987337,0.9844872209769613,0.19549669812099524,0.512463987633186,0.7177045682741533,0.6117526939189,0.6067303542923164,0.9724928458499525,0.4101819037696971,0.61704297227283,0.21041380850089042,0.21766107559036774,0.7336837048363946,0.5393218114777879,48,28,dos
tcp,ssh,S2,205.58291517736768,564.5094706590125,5.631105083877449,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,8,0.5323006143312764,0.7581845075586578,0.41132799616856075,0.45912528633867367,0.8316497023223542,0.053121706903462185,0.9555007370981198,0.5951272968910044,0.6785048921273358,0.21771525780467516,0.8009594579714993,0.08323779351473559,0.9816388174566694,0.9402710354823749,0.13879703063219184,52,26,normal
tcp,other,RSTO,19.01247466291612,2103.5006274886573,431.97948819341906,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,8,4,0.5775285882247029,0.3733642286321698,0.056559730764211946,0.20085935344123684,0.6432899275368643,0.8233953275231182,0.010539885782122282,0.9355772282878241,0.7498043019231438,0.9037284941757804,0.8022724509925402,0.49395810843477217,0.21430075290405592,0.8174412556803327,0.32112223801658135,53,29,dos
tcp,smtp,REJ,9.053051726573154,2358.7083303186514,759.9108170440636,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10,10,0.3434891477984624,0.7120545625389523,0.41721009568817524,0.14185360972382732,0.12152589743380193,0.7388737379162047,0.3714720261104675,0.8896078635403983,0.6501854612306981,0.9972133306700303,0.602638255783278,0.7250901487908908,0.8510874025112719,0.936456896204743,0.2859403950257139,59,25,dos
icmp,telnet,S3,66.8319846611357,50.746644920293086,26.33137245704088,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,12,0.7630106212012164,0.8562489942604643,0.7210588663659045,0.1793695222491225,0.5054864050875322,0.9626908082395148,0.3359022851982979,0.19127862332287893,0.9913846034812638,0.132630406774205,0.48158872508123307,0.31061822753670154,0.38778681259553516,0.8676919480507947,0.5283467792223975,61,28,dos
tcp,http,S1,16.29228149230712,127.06615420645015,431.2839609124268,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8,8,0.5205179523536131,0.8874241639072182,0.6281452655046781,0.398489599454096,0.46057138218585636,0.8373418539817472,0.6693073865948372,0.842556559028085,0.29372645402882513,0.6874905220419454,0.9129876063386142,0.8857736703557834,0.05092520097100062,0.6386570925113901,0.6735473530365358,49,29,normal
tcp,http,S2,162.25704774634926,28.017139551379934,234.45165036161777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.18129747358346204,0.9133924714275835,0.1186154278289947,0.5094500065271781,0.7490554509516015,0.4287277568150465,0.07243844331997817,0.11355526956881401,0.3270219174617167,0.05941724910080526,0.020708702871033657,0.4567900295966404,0.4996303194635683,0.7315451088710296,0.8792885069141402,57,32,probe
udp,ftp,RSTR,221.4320697881844,871.6287127307194,435.5115173259203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,9,0.1240268880353933,0.9716730275327998,0.47453934134136944,0.16741872856577633,0.9885433570552283,0.25542029561050483,0.031135752765978797,0.7566282365309551,0.40027408644254414,0.6339546232254565,0.5202126237489936,0.2554964048527735,0.3828435035435681,0.05409058253683707,0.4620788227919408,39,28,normal
tcp,smtp,OTH,130.45849850243562,245.82875095764453,145.58135387452737,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.030839808997291218,0.12912249953374122,0.015708111428661353,0.3686345808609657,0.07837713230835541,0.12735935346656346,0.1632538514357985,0.3280709198242465,0.8360361744136298,0.5132991821865357,0.1494140639351601,0.6247506729331809,0.13106780898693904,0.2563107914804845,0.8235711322878363,49,24,dos
tcp,http,RSTOS0,144.8049932295792,1863.8662924605308,548.3319220797471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,7,0.6256660915803701,0.4015639921855152,0.639000814537888,0.5992024426505117,0.11560864130705917,0.4754513340026102,0.7367224589808156,0.4886016980513437,0.11287359467934666,0.07614472980001175,0.20825221466650867,0.49916024459078523,0.6648680265015264,0.21909777107833062,0.8535811258040128,50,29,dos
